order_id,order_date,ship_date,customer_id,product_id,region,sales,quantity,discount,profit
ORD-00272,2024-09-03,2024-09-05,CUST-0017,PROD-0019,North,3969.12,8,0.3,-595.37
ORD-00273,2022-09-28,2022-10-03,CUST-0010,PROD-0008,South,279.16,2,0.05,76.77
ORD-00274,2022-09-30,2022-10-07,CUST-0087,PROD-0005,North,567.4,1,0,181.57
ORD-00275,2022-11-07,2022-11-12,CUST-0079,PROD-0022,South,425.99,4,0.4,-102.24
ORD-00276,2024-02-26,2024-03-01,CUST-0055,PROD-0011,West,1079.07,4,0.1,248.19
ORD-00277,2023-08-07,2023-08-14,CUST-0004,PROD-0028,West,69.19,5,0.1,7.61
ORD-00278,2023-08-29,2023-09-05,CUST-0007,PROD-0026,West,110.42,4,0.15,7.18
ORD-00279,2022-05-26,2022-06-01,CUST-0114,PROD-0001,West,959.95,6,0,307.18
ORD-00280,2022-12-20,2022-12-25,CUST-0099,PROD-0003,North,271.34,2,0.05,74.62
ORD-00281,2024-11-03,2024-11-07,CUST-0081,PROD-0023,South,490.6,7,0.15,31.89
ORD-00282,2022-11-09,2022-11-13,CUST-0011,PROD-0010,North,4948.77,4,0.1,1138.22
ORD-00283,2022-05-16,2022-05-20,CUST-0090,PROD-0014,East,233.0,4,0.3,-34.95
ORD-00284,2022-04-23,2022-04-27,CUST-0086,PROD-0024,East,94.47,3,0,18.89
ORD-00285,2024-10-13,2024-10-17,CUST-0067,PROD-0017,West,689.23,5,0.2,-41.35
ORD-00286,2022-08-30,2022-09-01,CUST-0043,PROD-0026,South,63.48,2,0.1,6.98
ORD-00287,2024-07-21,2024-07-27,CUST-0047,PROD-0002,South,1319.51,3,0.1,303.49
ORD-00288,2022-08-25,2022-08-28,CUST-0095,PROD-0017,North,318.41,1,0.1,9.55
ORD-00289,2023-01-02,2023-01-04,CUST-0071,PROD-0026,West,294.58,7,0.05,45.66
ORD-00290,2023-07-10,2023-07-12,CUST-0074,PROD-0012,North,248.07,1,0.05,68.22
ORD-00291,2022-05-22,2022-05-27,CUST-0111,PROD-0010,West,1480.64,5,0,473.8
ORD-00292,2023-08-21,2023-08-27,CUST-0101,PROD-0010,East,1565.43,4,0,500.94
ORD-00293,2023-05-18,2023-05-21,CUST-0001,PROD-0030,South,181.19,4,0,36.24
ORD-00294,2023-11-18,2023-11-20,CUST-0098,PROD-0022,South,2346.6,5,0.3,-351.99
ORD-00295,2022-05-03,2022-05-06,CUST-0092,PROD-0009,North,3189.68,4,0,1020.7
ORD-00296,2024-07-27,2024-08-03,CUST-0011,PROD-0019,North,1314.83,3,0,157.78
ORD-00297,2024-06-09,2024-06-16,CUST-0017,PROD-0008,North,7065.69,6,0,2261.02
ORD-00298,2023-10-14,2023-10-19,CUST-0035,PROD-0008,North,881.41,4,0,282.05
ORD-00299,2022-12-03,2022-12-08,CUST-0060,PROD-0011,South,7462.73,6,0,2388.07
ORD-00300,2022-09-03,2022-09-05,CUST-0021,PROD-0026,East,9.51,1,0,1.9
ORD-00301,2023-12-30,2024-01-04,CUST-0066,PROD-0002,East,4860.98,5,0.05,1336.77
ORD-00302,2023-05-27,2023-05-29,CUST-0060,PROD-0004,West,538.78,3,0,172.41
ORD-00303,2022-09-25,2022-09-28,CUST-0106,PROD-0013,South,402.78,2,0,48.33
ORD-00304,2022-05-13,2022-05-16,CUST-0116,PROD-0021,South,1612.54,3,0,193.5
ORD-00305,2022-03-29,2022-04-03,CUST-0007,PROD-0006,West,3812.25,7,0.15,705.27
ORD-00306,2024-05-23,2024-05-26,CUST-0046,PROD-0007,West,1699.05,5,0.1,390.78
ORD-00307,2023-05-19,2023-05-26,CUST-0038,PROD-0016,South,1807.27,8,0.1,54.22
ORD-00308,2024-12-12,2024-12-15,CUST-0081,PROD-0026,South,43.12,1,0.15,2.8
ORD-00309,2024-09-19,2024-09-23,CUST-0117,PROD-0019,South,687.59,7,0,82.51
ORD-00310,2023-07-30,2023-08-01,CUST-0104,PROD-0016,South,416.93,4,0.2,-25.02
ORD-00311,2024-12-28,2025-01-04,CUST-0008,PROD-0025,West,205.84,4,0,41.17
ORD-00312,2022-12-27,2022-12-30,CUST-0076,PROD-0011,West,6091.58,6,0.1,1401.06
ORD-00313,2022-10-19,2022-10-25,CUST-0025,PROD-0027,West,48.2,8,0,9.64
ORD-00314,2023-04-22,2023-04-28,CUST-0029,PROD-0001,South,369.62,1,0,118.28
ORD-00315,2022-12-30,2023-01-03,CUST-0008,PROD-0001,North,3354.69,3,0,1073.5
ORD-00316,2024-02-05,2024-02-12,CUST-0085,PROD-0013,East,513.34,6,0.3,-77.0
ORD-00317,2024-09-24,2024-10-01,CUST-0041,PROD-0006,East,1636.73,6,0,523.75
ORD-00318,2023-08-27,2023-08-30,CUST-0023,PROD-0024,North,291.5,7,0,58.3
ORD-00319,2023-10-14,2023-10-20,CUST-0029,PROD-0021,South,3608.77,8,0.2,-216.53
ORD-00320,2022-12-10,2022-12-17,CUST-0114,PROD-0003,West,3641.29,6,0,1165.21
ORD-00321,2023-12-19,2023-12-23,CUST-0101,PROD-0004,East,512.24,1,0.05,140.87
ORD-00322,2024-10-06,2024-10-11,CUST-0045,PROD-0018,South,3965.57,8,0.1,118.97
ORD-00323,2022-11-30,2022-12-05,CUST-0010,PROD-0026,West,69.51,5,0.05,10.77
ORD-00324,2022-12-15,2022-12-20,CUST-0021,PROD-0024,North,169.31,2,0,33.86
ORD-00325,2024-06-02,2024-06-09,CUST-0022,PROD-0020,West,696.61,3,0.3,-104.49
ORD-00326,2023-06-28,2023-07-05,CUST-0037,PROD-0010,North,462.51,1,0,148.0
ORD-00327,2024-01-09,2024-01-11,CUST-0055,PROD-0003,North,2188.53,8,0,700.33
ORD-00328,2022-06-17,2022-06-22,CUST-0109,PROD-0004,South,2475.56,7,0.15,457.98
ORD-00329,2024-03-04,2024-03-07,CUST-0048,PROD-0029,South,117.51,3,0,23.5
ORD-00330,2023-07-05,2023-07-11,CUST-0008,PROD-0005,West,270.5,2,0.1,62.21
ORD-00331,2023-04-11,2023-04-17,CUST-0008,PROD-0027,South,352.98,7,0.15,22.94
ORD-00332,2023-04-28,2023-05-03,CUST-0039,PROD-0003,South,438.86,1,0.15,81.19
ORD-00333,2022-10-29,2022-10-31,CUST-0097,PROD-0015,North,1185.29,3,0.3,-177.79
ORD-00334,2022-06-10,2022-06-17,CUST-0056,PROD-0007,West,1948.12,3,0,623.4
ORD-00335,2022-06-28,2022-07-03,CUST-0072,PROD-0013,South,1443.58,5,0.5,-476.38
ORD-00336,2024-12-06,2024-12-11,CUST-0015,PROD-0014,North,1508.93,2,0.2,-90.54
ORD-00337,2023-12-06,2023-12-11,CUST-0034,PROD-0013,East,1542.34,8,0.4,-370.16
ORD-00338,2024-04-02,2024-04-04,CUST-0051,PROD-0029,West,91.66,4,0.05,14.21
ORD-00339,2022-02-11,2022-02-15,CUST-0105,PROD-0026,South,152.32,5,0,30.46
ORD-00340,2022-10-03,2022-10-07,CUST-0096,PROD-0015,West,1499.71,6,0.1,44.99
ORD-00341,2024-06-23,2024-06-26,CUST-0117,PROD-0027,South,436.9,8,0.15,28.4
ORD-00342,2022-11-22,2022-11-24,CUST-0040,PROD-0023,South,155.41,3,0,31.08
ORD-00343,2023-01-30,2023-02-02,CUST-0108,PROD-0002,North,893.94,8,0,286.06
ORD-00344,2024-08-08,2024-08-14,CUST-0051,PROD-0021,West,318.39,1,0.3,-47.76
ORD-00345,2023-12-18,2023-12-22,CUST-0021,PROD-0027,West,37.97,2,0.15,2.47
ORD-00346,2023-03-15,2023-03-18,CUST-0083,PROD-0008,East,2219.16,5,0.15,410.54
ORD-00347,2022-01-19,2022-01-24,CUST-0117,PROD-0005,East,129.45,1,0.15,23.95
ORD-00348,2023-07-18,2023-07-23,CUST-0115,PROD-0013,West,1721.7,8,0.4,-413.21
ORD-00349,2024-03-24,2024-03-30,CUST-0014,PROD-0001,South,3530.45,6,0.15,653.13
ORD-00350,2022-08-10,2022-08-15,CUST-0009,PROD-0011,West,3409.14,6,0.15,630.69
ORD-00351,2023-09-04,2023-09-07,CUST-0020,PROD-0017,West,286.76,1,0.5,-94.63
ORD-00352,2023-10-17,2023-10-24,CUST-0018,PROD-0024,North,232.01,8,0.1,25.52
ORD-00353,2022-03-14,2022-03-20,CUST-0091,PROD-0019,West,722.26,6,0.3,-108.34
ORD-00354,2024-01-05,2024-01-11,CUST-0039,PROD-0028,North,130.94,3,0.15,8.51
ORD-00355,2023-01-10,2023-01-17,CUST-0116,PROD-0011,East,1010.02,4,0,323.21
ORD-00356,2024-02-01,2024-02-05,CUST-0075,PROD-0010,South,859.31,2,0.1,197.64
ORD-00357,2022-05-26,2022-05-31,CUST-0114,PROD-0007,South,3214.14,7,0,1028.52
ORD-00358,2022-10-09,2022-10-12,CUST-0044,PROD-0014,West,4161.14,8,0,499.34
ORD-00359,2024-09-25,2024-09-29,CUST-0081,PROD-0006,South,107.43,1,0,34.38
ORD-00360,2022-11-21,2022-11-26,CUST-0101,PROD-0025,West,99.83,3,0.1,10.98
ORD-00361,2024-02-25,2024-02-27,CUST-0005,PROD-0018,North,2549.18,6,0.4,-611.8
ORD-00362,2023-01-26,2023-01-28,CUST-0087,PROD-0001,East,722.26,4,0,231.12
ORD-00363,2024-02-25,2024-03-02,CUST-0076,PROD-0010,North,327.82,1,0.1,75.4
ORD-00364,2024-12-09,2024-12-13,CUST-0056,PROD-0029,East,123.24,3,0,24.65
ORD-00365,2022-12-04,2022-12-09,CUST-0003,PROD-0008,North,1187.9,3,0,380.13
ORD-00366,2024-01-21,2024-01-28,CUST-0084,PROD-0026,North,211.38,5,0,42.28
ORD-00367,2022-08-10,2022-08-17,CUST-0108,PROD-0001,North,783.31,2,0.05,215.41
ORD-00368,2022-11-10,2022-11-13,CUST-0089,PROD-0022,East,432.21,5,0.4,-103.73
ORD-00369,2022-10-08,2022-10-13,CUST-0107,PROD-0029,North,53.8,2,0.15,3.5
ORD-00370,2023-02-14,2023-02-18,CUST-0107,PROD-0017,West,836.72,6,0.3,-125.51
ORD-00371,2023-03-02,2023-03-09,CUST-0120,PROD-0016,South,73.69,1,0.4,-17.69
ORD-00372,2024-10-08,2024-10-11,CUST-0012,PROD-0025,South,73.31,2,0.05,11.36
ORD-00373,2023-06-25,2023-06-30,CUST-0007,PROD-0004,West,739.9,1,0.05,203.47
ORD-00374,2022-08-26,2022-08-28,CUST-0109,PROD-0025,West,11.61,1,0.05,1.8
ORD-00375,2024-06-15,2024-06-21,CUST-0035,PROD-0029,East,151.43,6,0.1,16.66
ORD-00376,2023-07-11,2023-07-16,CUST-0089,PROD-0028,South,82.45,7,0,16.49
ORD-00377,2022-11-23,2022-11-25,CUST-0054,PROD-0030,East,228.64,8,0,45.73
ORD-00378,2022-09-25,2022-09-30,CUST-0118,PROD-0016,North,687.91,7,0,82.55
ORD-00379,2024-12-10,2024-12-17,CUST-0074,PROD-0024,South,431.68,6,0.1,47.48
ORD-00380,2023-05-25,2023-05-30,CUST-0045,PROD-0022,East,2102.45,7,0.4,-504.59
ORD-00381,2022-04-22,2022-04-24,CUST-0083,PROD-0030,North,64.17,8,0.1,7.06
ORD-00382,2023-10-19,2023-10-22,CUST-0043,PROD-0009,North,2444.47,4,0,782.23
ORD-00383,2024-07-29,2024-08-03,CUST-0103,PROD-0019,South,696.72,8,0.5,-229.92
ORD-00384,2022-02-06,2022-02-08,CUST-0052,PROD-0014,North,221.6,1,0.5,-73.13
ORD-00385,2023-09-16,2023-09-22,CUST-0072,PROD-0007,East,5843.18,8,0,1869.82
ORD-00386,2024-07-19,2024-07-23,CUST-0072,PROD-0025,East,247.96,8,0,49.59
ORD-00387,2023-03-31,2023-04-02,CUST-0044,PROD-0012,West,2645.53,5,0,846.57
ORD-00388,2024-10-05,2024-10-08,CUST-0106,PROD-0023,East,100.05,7,0.1,11.01
ORD-00389,2023-03-18,2023-03-23,CUST-0106,PROD-0026,North,328.23,6,0.15,21.33
ORD-00390,2022-09-10,2022-09-15,CUST-0059,PROD-0022,East,81.64,3,0.4,-19.59
ORD-00391,2024-06-05,2024-06-11,CUST-0062,PROD-0030,South,191.53,3,0,38.31
ORD-00392,2024-03-04,2024-03-11,CUST-0077,PROD-0020,West,3456.82,7,0.1,103.7
ORD-00393,2023-07-15,2023-07-20,CUST-0044,PROD-0010,South,548.03,3,0.1,126.05
ORD-00394,2023-09-05,2023-09-12,CUST-0071,PROD-0028,South,83.72,4,0.05,12.98
ORD-00395,2022-09-29,2022-10-06,CUST-0084,PROD-0006,South,3192.87,6,0.1,734.36
ORD-00396,2024-05-04,2024-05-11,CUST-0096,PROD-0029,West,34.78,5,0,6.96
ORD-00397,2022-02-21,2022-02-26,CUST-0019,PROD-0002,East,587.44,4,0.15,108.68
ORD-00398,2023-05-29,2023-06-01,CUST-0108,PROD-0002,East,998.4,5,0.05,274.56
ORD-00399,2022-07-29,2022-08-04,CUST-0112,PROD-0022,East,605.76,4,0.5,-199.9
ORD-00400,2023-08-13,2023-08-20,CUST-0086,PROD-0002,West,2655.98,7,0.1,610.88
ORD-00401,2022-04-21,2022-04-23,CUST-0096,PROD-0009,North,5055.62,8,0.15,935.29
ORD-00402,2024-01-24,2024-01-30,CUST-0070,PROD-0024,East,141.19,4,0,28.24
ORD-00403,2022-12-22,2022-12-29,CUST-0066,PROD-0004,South,3087.48,7,0,987.99
ORD-00404,2022-01-12,2022-01-16,CUST-0060,PROD-0023,West,4.51,1,0.15,0.29
ORD-00405,2023-09-09,2023-09-14,CUST-0102,PROD-0019,South,497.88,2,0.1,14.94
ORD-00406,2024-12-02,2024-12-04,CUST-0101,PROD-0017,North,2533.87,7,0.2,-152.03
ORD-00407,2023-11-10,2023-11-14,CUST-0038,PROD-0007,West,11484.64,8,0,3675.08
ORD-00408,2022-08-23,2022-08-30,CUST-0045,PROD-0015,North,1942.62,4,0,233.11
ORD-00409,2024-03-01,2024-03-05,CUST-0070,PROD-0024,North,254.1,6,0.05,39.39
ORD-00410,2023-01-30,2023-02-03,CUST-0066,PROD-0003,West,1788.54,3,0.15,330.88
ORD-00411,2022-05-15,2022-05-18,CUST-0086,PROD-0021,West,569.92,7,0.5,-188.07
ORD-00412,2024-06-10,2024-06-17,CUST-0105,PROD-0003,East,309.47,3,0,99.03
ORD-00413,2022-04-22,2022-04-25,CUST-0102,PROD-0009,South,2804.8,4,0.05,771.32
ORD-00414,2024-06-05,2024-06-09,CUST-0003,PROD-0013,East,283.56,1,0.4,-68.05
ORD-00415,2022-04-04,2022-04-11,CUST-0109,PROD-0003,South,567.03,2,0,181.45
ORD-00416,2024-06-15,2024-06-20,CUST-0051,PROD-0027,East,324.88,8,0.15,21.12
ORD-00417,2023-08-28,2023-09-04,CUST-0019,PROD-0010,East,4411.81,6,0,1411.78
ORD-00418,2022-09-10,2022-09-12,CUST-0001,PROD-0019,East,622.98,2,0.2,-37.38
ORD-00419,2023-03-10,2023-03-15,CUST-0116,PROD-0021,West,543.52,3,0.1,16.31
ORD-00420,2022-08-23,2022-08-26,CUST-0086,PROD-0026,South,47.94,1,0.1,5.27
ORD-00421,2022-05-30,2022-06-03,CUST-0086,PROD-0003,North,2639.18,4,0,844.54
ORD-00422,2023-04-26,2023-04-28,CUST-0037,PROD-0020,North,1282.16,4,0.2,-76.93
ORD-00423,2022-11-09,2022-11-15,CUST-0073,PROD-0012,West,1766.36,7,0.15,326.78
ORD-00424,2024-06-12,2024-06-16,CUST-0108,PROD-0012,North,6733.28,6,0,2154.65
ORD-00425,2024-09-24,2024-09-30,CUST-0014,PROD-0006,East,1437.79,2,0.1,330.69
ORD-00426,2023-02-07,2023-02-11,CUST-0094,PROD-0029,East,45.94,2,0.15,2.99
ORD-00427,2024-04-09,2024-04-15,CUST-0028,PROD-0030,North,217.22,5,0,43.44
ORD-00428,2024-01-20,2024-01-25,CUST-0029,PROD-0029,West,46.27,5,0.05,7.17
ORD-00429,2024-10-25,2024-10-27,CUST-0085,PROD-0008,West,2308.79,3,0.1,531.02
ORD-00430,2022-10-27,2022-11-03,CUST-0094,PROD-0016,West,253.02,1,0.2,-15.18
ORD-00431,2023-04-25,2023-04-27,CUST-0086,PROD-0007,South,2508.89,6,0,802.84
ORD-00432,2023-10-26,2023-10-28,CUST-0091,PROD-0017,East,874.1,5,0.1,26.22
ORD-00433,2024-02-11,2024-02-18,CUST-0049,PROD-0012,East,752.11,2,0.1,172.99
ORD-00434,2024-04-11,2024-04-15,CUST-0105,PROD-0028,South,493.55,8,0.1,54.29
ORD-00435,2022-12-06,2022-12-09,CUST-0010,PROD-0017,East,743.12,4,0,89.17
ORD-00436,2023-04-17,2023-04-22,CUST-0104,PROD-0011,East,3662.72,8,0.15,677.6
ORD-00437,2024-04-21,2024-04-23,CUST-0032,PROD-0002,North,801.7,3,0,256.54
ORD-00438,2022-04-25,2022-04-28,CUST-0034,PROD-0030,North,39.16,7,0.05,6.07
ORD-00439,2022-06-25,2022-06-28,CUST-0058,PROD-0020,West,2413.05,8,0.4,-579.13
ORD-00440,2023-01-08,2023-01-14,CUST-0085,PROD-0017,North,1707.04,6,0.3,-256.06
ORD-00441,2024-02-29,2024-03-03,CUST-0014,PROD-0001,North,5358.08,7,0.1,1232.36
ORD-00442,2022-03-21,2022-03-27,CUST-0065,PROD-0025,North,271.05,8,0,54.21
ORD-00443,2024-06-02,2024-06-08,CUST-0054,PROD-0012,West,2175.73,7,0.05,598.33
ORD-00444,2023-12-19,2023-12-25,CUST-0103,PROD-0024,West,150.79,2,0,30.16
ORD-00445,2023-08-04,2023-08-10,CUST-0113,PROD-0018,South,1350.55,4,0.4,-324.13
ORD-00446,2022-08-30,2022-09-05,CUST-0001,PROD-0013,East,333.48,6,0.4,-80.04
ORD-00447,2023-06-04,2023-06-08,CUST-0110,PROD-0018,South,3939.24,6,0.1,118.18
ORD-00448,2024-04-26,2024-05-02,CUST-0101,PROD-0018,South,1704.48,6,0.4,-409.08
ORD-00449,2023-12-07,2023-12-14,CUST-0051,PROD-0024,North,159.94,2,0,31.99
ORD-00450,2022-07-25,2022-07-28,CUST-0066,PROD-0013,West,575.73,1,0,69.09
ORD-00451,2022-10-25,2022-10-30,CUST-0119,PROD-0020,South,265.37,2,0.5,-87.57
ORD-00452,2024-02-27,2024-03-03,CUST-0079,PROD-0021,South,419.62,1,0.3,-62.94
ORD-00453,2022-01-22,2022-01-25,CUST-0109,PROD-0022,West,954.95,5,0.5,-315.13
ORD-00454,2023-04-20,2023-04-26,CUST-0022,PROD-0022,North,2518.64,4,0.2,-151.12
ORD-00455,2024-03-29,2024-04-02,CUST-0086,PROD-0013,South,2724.08,4,0,326.89
ORD-00456,2023-08-06,2023-08-13,CUST-0107,PROD-0018,West,3142.42,6,0.1,94.27
ORD-00457,2024-07-20,2024-07-25,CUST-0074,PROD-0001,North,4862.53,7,0,1556.01
ORD-00458,2022-08-28,2022-09-03,CUST-0033,PROD-0029,South,160.54,5,0,32.11
ORD-00459,2023-11-27,2023-12-02,CUST-0088,PROD-0015,West,324.01,1,0.1,9.72
ORD-00460,2023-04-16,2023-04-20,CUST-0053,PROD-0012,South,653.03,1,0.05,179.58
ORD-00461,2023-12-02,2023-12-04,CUST-0071,PROD-0030,North,218.58,6,0,43.72
ORD-00462,2024-10-18,2024-10-25,CUST-0026,PROD-0008,East,1164.56,5,0.1,267.85
ORD-00463,2023-12-31,2024-01-03,CUST-0100,PROD-0004,North,2100.36,2,0.1,483.08
ORD-00464,2022-03-28,2022-04-02,CUST-0048,PROD-0020,South,2463.34,5,0.2,-147.8
ORD-00465,2024-03-25,2024-03-28,CUST-0097,PROD-0019,North,2791.76,7,0.3,-418.76
ORD-00466,2022-12-24,2022-12-29,CUST-0016,PROD-0023,South,120.83,6,0.15,7.85
ORD-00467,2022-07-26,2022-07-30,CUST-0047,PROD-0020,West,324.01,3,0.4,-77.76
ORD-00468,2023-12-04,2023-12-08,CUST-0024,PROD-0016,South,2806.2,7,0.2,-168.37
ORD-00469,2024-07-12,2024-07-15,CUST-0074,PROD-0005,West,3283.62,4,0.1,755.23
ORD-00470,2024-06-04,2024-06-09,CUST-0026,PROD-0005,West,1712.33,3,0,547.95
ORD-00471,2024-11-24,2024-11-30,CUST-0093,PROD-0011,West,2789.4,5,0,892.61
ORD-00472,2022-12-01,2022-12-03,CUST-0028,PROD-0027,North,66.08,2,0.15,4.3
ORD-00473,2023-06-12,2023-06-16,CUST-0003,PROD-0014,North,1751.36,4,0.2,-105.08
ORD-00474,2023-12-29,2024-01-02,CUST-0087,PROD-0017,South,2042.11,8,0.5,-673.9
ORD-00475,2022-10-24,2022-10-27,CUST-0082,PROD-0026,West,307.55,7,0,61.51
ORD-00476,2022-06-12,2022-06-15,CUST-0044,PROD-0008,South,2808.82,5,0.05,772.43
ORD-00477,2024-01-14,2024-01-21,CUST-0076,PROD-0017,West,3730.45,7,0.1,111.91
ORD-00478,2023-05-31,2023-06-07,CUST-0090,PROD-0024,North,175.51,3,0.1,19.31
ORD-00479,2022-04-21,2022-04-23,CUST-0099,PROD-0013,South,569.25,2,0.3,-85.39
ORD-00480,2023-09-26,2023-09-29,CUST-0032,PROD-0024,North,21.54,3,0.05,3.34
ORD-00481,2023-10-29,2023-11-03,CUST-0060,PROD-0028,South,255.11,5,0.15,16.58
ORD-00482,2022-12-29,2023-01-04,CUST-0077,PROD-0015,East,3038.05,7,0.2,-182.28
ORD-00483,2024-09-13,2024-09-19,CUST-0030,PROD-0026,North,152.2,5,0,30.44
ORD-00484,2024-12-07,2024-12-10,CUST-0045,PROD-0010,South,1319.88,1,0,422.36
ORD-00485,2022-01-19,2022-01-24,CUST-0103,PROD-0010,East,290.77,1,0.05,79.96
ORD-00486,2024-03-19,2024-03-22,CUST-0021,PROD-0023,East,67.92,7,0,13.58
ORD-00487,2024-11-24,2024-11-30,CUST-0104,PROD-0023,East,164.14,5,0,32.83
ORD-00488,2022-05-21,2022-05-24,CUST-0018,PROD-0010,North,4586.73,8,0,1467.75
ORD-00489,2023-10-19,2023-10-21,CUST-0020,PROD-0002,West,197.6,1,0.15,36.56
ORD-00490,2024-06-16,2024-06-23,CUST-0002,PROD-0008,North,646.08,1,0.05,177.67
ORD-00491,2024-01-31,2024-02-05,CUST-0090,PROD-0026,North,16.33,2,0.1,1.8
ORD-00492,2022-05-27,2022-06-02,CUST-0061,PROD-0006,North,3116.39,5,0.15,576.53
ORD-00493,2023-05-25,2023-05-30,CUST-0099,PROD-0015,North,305.1,1,0.5,-100.68
ORD-00494,2023-03-03,2023-03-08,CUST-0050,PROD-0022,West,1893.86,6,0.4,-454.53
ORD-00495,2024-12-02,2024-12-04,CUST-0033,PROD-0016,East,619.45,4,0,74.33
ORD-00496,2023-04-29,2023-05-06,CUST-0056,PROD-0011,North,3216.85,5,0,1029.39
ORD-00497,2024-08-31,2024-09-07,CUST-0077,PROD-0005,South,727.49,2,0,232.8
ORD-00498,2022-05-03,2022-05-05,CUST-0046,PROD-0021,North,204.21,2,0.5,-67.39
ORD-00499,2023-12-13,2023-12-18,CUST-0094,PROD-0007,North,4572.56,7,0.05,1257.45
ORD-00500,2024-06-15,2024-06-21,CUST-0038,PROD-0018,East,1184.43,4,0.3,-177.66
ORD-00501,2023-07-18,2023-07-24,CUST-0118,PROD-0028,South,89.37,2,0.15,5.81
ORD-00502,2024-01-22,2024-01-27,CUST-0001,PROD-0025,East,215.63,7,0.05,33.42
ORD-00503,2023-05-05,2023-05-09,CUST-0093,PROD-0003,East,1402.37,7,0,448.76
ORD-00504,2023-08-03,2023-08-07,CUST-0053,PROD-0021,South,194.06,2,0.1,5.82
ORD-00505,2023-01-01,2023-01-03,CUST-0026,PROD-0004,South,169.32,2,0.05,46.56
ORD-00506,2024-12-12,2024-12-18,CUST-0090,PROD-0019,North,6296.38,6,0.1,188.89
ORD-00507,2024-10-03,2024-10-05,CUST-0060,PROD-0026,East,164.78,6,0.05,25.54
ORD-00508,2022-04-30,2022-05-06,CUST-0035,PROD-0017,North,128.89,2,0.4,-30.93
ORD-00509,2022-07-18,2022-07-20,CUST-0093,PROD-0008,South,850.94,4,0,272.3
ORD-00510,2024-04-30,2024-05-07,CUST-0014,PROD-0025,East,177.26,6,0,35.45
ORD-00511,2022-12-08,2022-12-11,CUST-0071,PROD-0013,South,1521.49,3,0.2,-91.29
ORD-00512,2023-10-27,2023-10-31,CUST-0053,PROD-0025,East,72.68,6,0.15,4.72
ORD-00513,2023-06-05,2023-06-09,CUST-0058,PROD-0015,West,413.46,1,0.4,-99.23
ORD-00514,2022-10-04,2022-10-08,CUST-0001,PROD-0010,West,2259.09,4,0.15,417.93
ORD-00515,2023-07-20,2023-07-26,CUST-0066,PROD-0018,East,723.46,3,0.2,-43.41
ORD-00516,2024-01-22,2024-01-28,CUST-0032,PROD-0008,North,741.11,5,0.15,137.11
ORD-00517,2022-06-08,2022-06-15,CUST-0042,PROD-0026,South,261.99,8,0,52.4
ORD-00518,2023-09-08,2023-09-10,CUST-0094,PROD-0026,East,35.79,2,0.1,3.94
ORD-00519,2024-05-03,2024-05-05,CUST-0112,PROD-0025,North,9.51,1,0.15,0.62
ORD-00520,2022-03-26,2022-03-30,CUST-0070,PROD-0019,North,1344.21,4,0.3,-201.63
ORD-00521,2024-10-30,2024-11-01,CUST-0029,PROD-0014,North,1351.11,7,0.5,-445.87
ORD-00522,2022-04-11,2022-04-17,CUST-0052,PROD-0009,North,4400.3,7,0.1,1012.07
ORD-00523,2023-02-10,2023-02-15,CUST-0051,PROD-0021,East,313.35,4,0.5,-103.41
ORD-00524,2022-07-03,2022-07-05,CUST-0086,PROD-0014,South,1201.64,6,0.2,-72.1
ORD-00525,2022-12-13,2022-12-17,CUST-0079,PROD-0027,West,607.45,8,0,121.49
ORD-00526,2023-02-13,2023-02-20,CUST-0048,PROD-0005,West,275.43,2,0,88.14
ORD-00527,2023-08-13,2023-08-15,CUST-0044,PROD-0023,West,70.11,5,0.15,4.56
ORD-00528,2023-03-10,2023-03-13,CUST-0070,PROD-0017,West,2780.29,8,0.5,-917.5
ORD-00529,2022-02-07,2022-02-12,CUST-0075,PROD-0029,East,7.88,1,0.15,0.51
ORD-00530,2023-07-10,2023-07-12,CUST-0060,PROD-0021,West,233.64,2,0.5,-77.1
ORD-00531,2024-01-08,2024-01-10,CUST-0003,PROD-0010,West,1841.62,7,0,589.32
ORD-00532,2023-10-09,2023-10-14,CUST-0111,PROD-0020,South,1069.03,3,0.5,-352.78
ORD-00533,2022-02-14,2022-02-16,CUST-0032,PROD-0030,South,24.46,6,0.05,3.79
ORD-00534,2023-12-29,2024-01-05,CUST-0039,PROD-0008,West,5966.02,5,0,1909.13
ORD-00535,2023-07-28,2023-07-31,CUST-0020,PROD-0011,West,410.38,3,0.1,94.39
ORD-00536,2023-04-11,2023-04-16,CUST-0031,PROD-0019,North,1401.09,5,0.1,42.03
ORD-00537,2022-10-11,2022-10-17,CUST-0070,PROD-0022,West,1173.4,3,0.1,35.2
ORD-00538,2024-05-30,2024-06-02,CUST-0084,PROD-0030,South,219.72,3,0,43.94
ORD-00539,2023-01-13,2023-01-17,CUST-0108,PROD-0029,North,23.0,1,0.1,2.53
ORD-00540,2023-09-14,2023-09-19,CUST-0096,PROD-0030,West,61.18,5,0,12.24
ORD-00541,2023-07-01,2023-07-07,CUST-0073,PROD-0020,North,246.95,4,0.3,-37.04
ORD-00542,2022-10-02,2022-10-08,CUST-0109,PROD-0020,South,1484.28,6,0.1,44.53
ORD-00543,2023-01-31,2023-02-03,CUST-0005,PROD-0014,West,267.25,1,0.5,-88.19
ORD-00544,2023-02-20,2023-02-23,CUST-0009,PROD-0006,West,4809.56,8,0.05,1322.63
